store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Warrington,36,1405 Main St,,Warrington,PENNSYLVANIA,18976-2492,US,215-918-3900,+40.2303,-075.1319,,,
Mt. Laurel,8,2 Centerton Road,,Mt. Laurel,NEW JERSEY,08054,US,856-439-7300,+39.9677,-074.9151,,,
Bethlehem,97,5000 Wegmans Drive,,Bethlehem,PENNSYLVANIA,18017,US,610-317-1300,+40.6653,-075.3883,,,
Elmira,70,1100 Clemens Center Pkwy,,Elmira,NEW YORK,14901,US,607-737-0770,+42.1056,-076.8098,,,
Wilkes-Barre,77,220 Highland Park Blvd,,Wilkes-Barre,PENNSYLVANIA,18702,US,570-825-4400,+41.2356,-075.8624,,,
Nazareth,94,3791 Easton Nazareth Hwy,,Easton,PENNSYLVANIA,18045,US,610-515-2400,+40.7140,-075.2870,,,
Brockport,65,6660 4th Section Rd,,Brockport,NEW YORK,14420-2448,US,585-637-3111,+43.2006,-077.9461,,,
Chili-Paul,68,3175 Chili Avenue,,Rochester,NEW YORK,14624,US,585-426-5010,+43.1031,-077.7458,,,
Canandaigua,11,345 Eastern Boulevard,,Canandaigua,NEW YORK,14424,US,585-394-4820,+42.8754,-077.2540,,,
Calkins Rd.,22,745 Calkins Road,,Rochester,NEW YORK,14623,US,585-334-4010,+43.0672,-077.6117,,,
Marketplace,62,650 Hylan Drive,,Rochester,NEW YORK,14623,US,585-424-7255,+43.0835,-077.6274,,,
Lyell Ave.,13,2301 Lyell Avenue,,Rochester,NEW YORK,14606,US,585-429-4400,+43.1639,-077.6884,,,
Scranton,76,1315 Scranton-Carbondale Highway,,Scranton,PENNSYLVANIA,18508,US,570-383-8721,+41.4755,-075.6337,,,
Ridgemont,12,2833 Ridge Road West,,Rochester,NEW YORK,14626,US,585-723-6000,+43.2078,-077.7040,,,
Pittsford,25,3195 Monroe Avenue,,Rochester,NEW YORK,14618,US,585-586-6680,+43.1061,-077.5437,,,
East Ave.,18,1750 East Avenue,,Rochester,NEW YORK,14610,US,585-244-7950,+43.1461,-077.5562,,,
Fairport,4,Fairport - Marsh Roads,,East Rochester,NEW YORK,14445,US,585-586-8340,+43.1019,-077.4825,,,
Mt. Read,20,3701 Mt. Read Boulevard,,Rochester,NEW YORK,14616,US,585-663-4120,+43.2262,-077.6610,,,
Perinton,24,6600 Pittsford-Palmyra Road,,Fairport,NEW YORK,14450,US,585-223-4092,+43.0707,-077.4443,,,
Latta Rd.,64,3177 Latta Road,,Rochester,NEW YORK,14612,US,585-723-8260,+43.2525,-077.6985,,,
Irondequoit,67,525 Titus Avenue,,Rochester,NEW YORK,14617,US,585-266-4090,+43.2074,-077.6015,,,
Princeton,93,240 Nassau Park Blvd,,Princeton,NEW JERSEY,08540,US,609-919-9300,+40.3074,-074.6751,,,
Ridge-Culver,19,2200 Ridge Road East,,Rochester,NEW YORK,14622,US,585-342-4810,+43.2049,-077.5586,,,
Ithaca,71,500 South Meadow Street,,Ithaca,NEW YORK,14850,US,607-277-5800,+42.4353,-076.5107,,,
Penfield,63,2157 Penfield Road,,Penfield,NEW YORK,14526,US,585-248-3200,+43.1292,-077.4453,,,
Geneva,74,300 Hamilton Street,,Geneva,NEW YORK,14456,US,315-781-5800,+42.8594,-076.9961,,,
Eastway,3,1955 Empire Boulevard,,Webster,NEW YORK,14580,US,585-671-8290,+43.1932,-077.5043,,,
Holt Rd.,66,900 Holt Road,,Webster,NEW YORK,14580,US,585-872-0780,+43.2138,-077.4449,,,
Bridgewater,96,724 Route 202 South,,Bridgewater,NEW JERSEY,08807,US,908-243-9600,+40.5737,-074.6705,,,
Newark,6,Miller & Finch Streets,,Newark,NEW YORK,14513,US,315-331-4440,+43.0452,-077.1139,,,
Johnson City,73,650 Harry L Drive,,Johnson City,NEW YORK,13790,US,607-729-7782,+42.1232,-075.9740,,,
Manalapan,95,55 US Highway 9,,Englishtown,NEW JERSEY,07726-3018,US,732-625-4100,+40.2899,-074.2984,,,
Auburn,38,1 Loop Road,,Auburn,NEW YORK,13021,US,315-255-2231,+42.9314,-076.5654,,,
Woodbridge,32,15 Woodbridge Center Drive,,Woodbridge,NEW JERSEY,07095,US,732-596-3200,+40.5488,-074.2968,,,
Ocean,9,1104 Highway 35 S,,Ocean,NEW JERSEY,07712,US,732-695-7000,+40.2391,-074.0399,,,
Hanover,128,32 Sylvan Way,,Parsippany,NEW JERSEY,07054,US,,+40.8380,-74.4370,,,
Fairmount,39,3325 West Genesee Street,,Syracuse,NEW YORK,13219,US,315-487-1581,+43.0472,-076.2262,,,
Onondaga,31,4722 Onondaga Boulevard,,Syracuse,NEW YORK,13219,US,315-478-3313,+43.0323,-076.1905,,,
Taft Rd.,34,4979 West Taft Road,,Liverpool,NEW YORK,13088,US,315-457-0514,+43.1226,-076.1693,,,
Great Northern,35,3955 Route 31,,Liverpool,NEW YORK,13090,US,315-622-4632,+43.1880,-076.2377,,,
John Glenn,1,7519 Oswego Road,,Liverpool,NEW YORK,13090,US,315-546-1200,+43.1332,-076.2232,,,
Dewitt,30,6789 East Genesee Street,,Fayetteville,NEW YORK,13066,US,315-446-1180,+43.0330,-076.0532,,,
James St.,37,4256 James Street,,East Syracuse,NEW YORK,13057,US,315-437-1534,+43.0687,-076.0877,,,
Cicero,33,7952 Brewerton Road,,Cicero,NEW YORK,13039,US,315-698-6700,+43.1557,-076.1190,,,
Northborough,58,9102 Shops Way,,Northborough,MASSACHUSETTS,01532,US,508-936-1900,+42.2913,-071.6710,,,
Westwood,57,169 University Avenue,,Westwood,MASSACHUSETTS,02090,US,781-234-0300,+42.2050,-071.1528,,,
Chestnut Hill,124,200 Boylston Street,,Newton,MASSACHUSETTS,02467,US,617-762-2000,+42.3196,-071.1756,,,
Burlington,59,53 Third Avenue,,Burlington,MASSACHUSETTS,01803,US,781-418-0700,+42.4869,-071.2257,,,
