store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Chengdu happy song (selling muffins),,Zoom Here Find Nearby Get Directions Share with Friends,,,,,China,,,,,,0
Chengdu Happy Valley shop (selling muffins),,"Chengdu, Sichuan Province, Jinniu District on the 1st line of Chengdu Overseas Chinese Town Park Plaza, a layer of C3108 shops",,,,,China,,,,,,0
Chengdu high-tech Ito (selling muffins),,"Chengdu High-tech Zone Tianfu Second Street 999, Ito Yang Huatang high-tech store store negative layer",,,,,China,,,,,,0
Chengdu Jinli shop,,"No.53, Wuhou Temple Street, Wuhou District, Chengdu City",,,,,China,,,,,,0
Chengdu Jinnan Tianjie shop,,"Chengdu Wuhou District Jinji West Street 66, Longhu Jin Nan Tian Street shopping malls 5",,,,,China,,,,,,0
Chengdu Jinniu Wanda shop (selling muffins),,"Chengdu Jinniu District, a section of the north section of the third section of Jinniu Wanda Plaza, 3rd Floor, 3013",,,,,China,,,,,,0
Chengdu Joy City (selling muffins),,"Chengdu Wuhou District Da Yue Road, Joy City store a negative layer LG049",,,,,China,,,,,,0
Chengdu Qingyang Wanda (selling muffins),,"Guanghua District, Chengdu, Sichuan Province, a section of the moon and the moon on the 978 Wanda Plaza, 4038 shops on the fourth floor",,,,,China,,,,,,0
Chengdu red card shop,,Chengdu Wuhou District Jialing Road red archway square,,,,,China,,,,,,0
Chengdu Vientiane City shop (selling muffins),,"Chengdu Chenghua District Shuangqing Road on the 8th, Chengdu Vientiane City Shopping Center B1, 151",,,,,China,,,,,,0
Chengdu Wanda store (selling muffins),,"Chengdu Jinjiang District Jinhua Road 68, Wanda shopping malls on the 2nd floor",,,,,China,,,,,,0
Chengdu Wangfujing (selling muffins),,Chengdu Wuhou District Kehua North Road and Second Ring Road at the junction of Wangfujing Department Store 4F,,,,,China,,,,,,0
Chengdu Yancheng shop (selling muffins),,Chengdu Shuncheng Street on the 8th New World Department Store B1F,,,,,China,,,,,,0
Chengshan Road shop (selling muffins),,"No. 521, Jinzun Road, Pudong New Area, Shanghai",,,,,China,,,,,,0
Cheung Shide shop (selling muffins),,"Changsha City Tianxin District, Italy and all the way to the intersection of Xiangfu East Road, Germany and Sri Lanka Plaza 1F",,,,,China,,,,,,0
Cixi Yintai (selling muffins),,"Zhejiang Province, Cixi City, Jiefang East Street and the intersection of sugar Square Road, a layer of 1A - 01",,,,,China,,,,,,0
Danyang Golden Eagle (selling muffins),,"Danyang City, Jiangsu Province, Xinmin Road and Chenghe Road Interchange Golden Eagle Shopping Plaza 1F",,,,,China,,,,,,0
Danyang Yuyue (selling muffins),,"Danyang City, Jiangsu Province Development Zone Jinling Road and Phoenix Road, Danyang Yu Yue Plaza, 1st Floor, 019 shop",,,,,China,,,,,,0
Dujiangyan hundred lun shop (selling muffins),,"Sichuan Dujiangyan City, Dujiangyan Road, No. 211, 100th Floor, Dylan Dresan Queen",,,,,China,,,,,,0
Fenghua Yintai shop,,"Fenghua City, Zhejiang Province, Nanshan Road 150, Yintai a layer of 135 shops",,,,,China,,,,,,0
Fuqing Wanda shop (selling muffins),,"Fuqing City, Fujian Province, Qingchang Road 105 Wanda Plaza 3",,,,,China,,,,,,0
Fuyang jade Great Wall (selling muffins),,"Zhejiang Province, Fuyang District, Hangzhou City, Fu Chun Street, Spring Road, No. 271, the Great Wall Shopping Center S1001 shops",,,,,China,,,,,,0
Fuyang Oriental Maodian (selling muffins),,"Zhejiang Province, Fuyang District, Hangzhou City, Fu Chun Street, No. 1 East Road, Oriental Mao Shopping Center, Building A, 1052 shops",,,,,China,,,,,,0
Fuzhou Cangshan Wanda (selling muffins),,"Fuzhou City, Fujian Province Cangshan District Pu on the road 276 Cangshan Wanda Plaza (a district) 3 Building 3, 3-39",,,,,China,,,,,,0
Fuzhou Financial Street Wanda shop (selling muffins),,"No.6, Wanda Plaza, 8 Financial Street, Aojiang Road, Taijiang District, Fuzhou City",,,,,China,,,,,,0
Fuzhou Vientiane City shop (selling muffins),,"Fuzhou City, Fujian Province, Taijiang District Industrial Road 378, a layer of 1023 shops",,,,,China,,,,,,0
Fuzhou Wangfujing (selling muffins),,"Fuzhou Gulou District No. 54 Road, No. 126 Wangfujing department store negative layer B1-B20 shop",,,,,China,,,,,,0
Gaoyou World Trade Center (selling muffins),,"Jiangsu Province Gaoyou Tonghu Road, the first floor of the World Trade Plaza",,,,,China,,,,,,0
Guangzhou Baiyun Kaide shop (selling muffins),,Guangzhou Baiyun District Yuncheng West Road Baiyun Cairde Square negative two on the 53rd,,,,,China,,,,,,0
Guangzhou China Plaza,,"Yuexiu District, Guangzhou City, Zhongshan Road, No. 33, the Chinese store a negative plus 01 shops",,,,,China,,,,,,0
Guangzhou is good shop (selling muffins),,"Guangzhou Tianhe Road, No. 288 Guangzhou is good square 7F7C002 shop",,,,,China,,,,,,0
Guangzhou Lai Ying shop (selling muffins),,"Longgang Road, Haizhu District, Guangzhou City, 356, Lai Ying Plaza B1-035A",,,,,China,,,,,,0
Guangzhou Luogang Wanda (sale of muffins),,"Guangzhou Hi-Tech Industrial Development Zone, No. 89, Fengfeng Road, 000",,,,,China,,,,,,0
Guangzhou Panyu Wanda Plaza Shop (selling muffins),,"Panyu District, Guangzhou City, South Town, Hanxi Road East, No. 381 Wanda Plaza, 3052 shop DQ ice and snow queen",,,,,China,,,,,,0
Guangzhou Tianhe City store (selling muffins),,"Tianhe District, Guangzhou Tianhe Road 208, Tianhe City shopping malls on the 4th floor K426 shops",,,,,China,,,,,,0
Guiyang Heiner Square shop (selling muffins),,"Guizhou Province, the first floor of the Yellow River Road Heiner Square",,,,,China,,,,,,0
Guiyang Hengfeng (selling muffins),,"Guiyang City, Zhongshan West Road 58 Hengfeng Pedestrian Street 1-7 stores",,,,,China,,,,,,0
Guiyang Hongtong City (selling muffins),,"Guiyang City, Guizhou Province, Nanming District, Jiefang Road, No. 100 Hongtong City 1F",,,,,China,,,,,,0
Guiyang Hunter International Store (sale of muffins),,"Guiyang City, Guizhou Province Airport Road on the 18th (Wenchang South Road and the Department of Road Interchange) Hunter International 1F",,,,,China,,,,,,0
Guiyang Jinyang (selling muffins),,Guiyang Jinyang New District Jinyang Avenue Jinyang South Road on the 6th Century Jinyuan Shopping Center Block A 1-9 shops,,,,,China,,,,,,0
Guiyang Nan Guo Hua Jin Dian (sale of muffins),,"Guiyang City, Guizhou Province, China Road, civil rights intersection south of the first floor",,,,,China,,,,,,0
Guiyang Zhengde Jiabang shop (selling muffins),,"Guiyang City Wudang District Yu Xin Road on the 2nd, Wei Central Life Square Zhengde Jiabang shopping malls LG layer 01 shops",,,,,China,,,,,,0
Guiyang Zhongda International Store (sale of muffins),,"Guiyang City, Guiyu North Road, No. 183, the first floor of the International Shopping Center",,,,,China,,,,,,0
Haimen Wenfeng big world,,"Jiangsu Province, Haimen Changjiang Road Xiushan junction Wenfeng big world on the first floor",,,,,China,,,,,,0
Haimen Zhongnancheng shop (selling muffins),,"No. 99, Zhangjian Avenue, Haimen Street, Haimen, Jiangsu Province, China",,,,,China,,,,,,0
Haining Yintai City,,"Haining City, Zhejiang Province, 365 Haichang Road, Yintai City, a layer of 132 shops",,,,,China,,,,,,0
Hangzhou Binjiang Baolong (selling muffins),,"Hangzhou, Binjiang District, Hangzhou City, 3867 Bin Sheng Road, Baolong City, 4th Floor, No. 024-1 shop",,,,,China,,,,,,0
Hangzhou Canal Street Shop (sale of muffins),,"Hangzhou City, Zhejiang Province, No. 36, Taizhou Road, Canal Street, Commercial Street, F108 shop",,,,,China,,,,,,0
Hangzhou Crystal City Shopping Center (selling muffins),,"Hangzhou Gongshu District Shangtang Road 458 Crystal City Shopping Center, 1st Floor",,,,,China,,,,,,0
Hangzhou East Station Store,,Hangzhou East Station Commercial Interlayer East HD-3F-57,,,,,China,,,,,,0
Hangzhou Fulei shop (selling muffins),,"Hangzhou Economic Development Zone Wenzhi Road 99 Fulide Plaza, the first layer 1D05 shop",,,,,China,,,,,,0
Hangzhou Gongshu D32 (selling muffins),,"No.36, Xiaohe Road, Gongshu District, Hangzhou City, Zhejiang Province, China",,,,,China,,,,,,0
Hangzhou Gongshu Wanda shop (selling muffins),,"Hangzhou Gongshu District Shixiang Road and Hang Road intersection 666 Wanda Plaza, 4th Floor",,,,,China,,,,,,0
Hangzhou Hubin shop (selling muffins),,Hangzhou Lake Road on the 2nd,,,,,China,,,,,,0
Hangzhou lakeside famous (selling muffins),,"Room 16, G / F, Block B, 238 Jiefang Road, Hangzhou, Zhejiang Province, China",,,,,China,,,,,,0
Hangzhou Southern Song Dynasty Royal Street,,"No.8-1, Zhongshan Road, Hangzhou, Zhejiang, China",,,,,China,,,,,,0
Hangzhou Star Avenue shop (selling muffins),,"Zoom Here Find Nearby Get Directions Share with Friends Correct 8 Brisbane City,",,,,,China,,,,,,0
Hangzhou Wenyi Wumart (sale of muffins),,"Hangzhou West Lake District Road, No. 296, the first floor of the city and the city",,,,,China,,,,,,0
Hangzhou West Silver Thai City (selling muffins),,"No. 380-38, Fengtan Road, Gongshu District, Hangzhou, China.",,,,,China,,,,,,0
Hangzhou West Tin City (selling muffins),,"Hangzhou Yuhang District Moganshan Road 1509, West Tin City shopping malls A1F-011 shops",,,,,China,,,,,,0
Hangzhou Xiaoshan Hang Lung Plaza (selling muffins),,"Xiaoshan District, Hangzhou City, Zhejiang Province, Shan Yin Road, Hang Lung Plaza, No. 111, 111",,,,,China,,,,,,0
Hangzhou Xiaoshan Yinlong Department Store (selling muffins),,"No.128, 1st Floor, Block B, Main Building, Yinlong Department Store, No.268, Zhongxin Road, Xiaoshan District, Hangzhou City, Zhejiang Province, China",,,,,China,,,,,,0
Hangzhou Xiasha Baolong shop (selling muffins),,"Bufeng Economic Development Zone, Jianggan District, Hangzhou City, Zhejiang Province, No. 2 Avenue Baolong City Plaza, Building 3, 1F",,,,,China,,,,,,0
Hangzhou Xixi Impression City (sale of muffins),,"Yuhang District, Hangzhou City, Zhejiang Province, Wuchang Avenue, No. 1 West Creek Impression City, the first floor of the city",,,,,China,,,,,,0
Hangzhou Zhongda Yintai Cheng shop (selling muffins),,"No.222, Shixiang Road, 822 Dongxin Road, Hangzhou City, China B115-116, B1, Great Yintai Town, intersection",,,,,China,,,,,,0
Hefei Baohe Wanda store (selling muffins),,Hefei Ma On Shan Road 130 (near Wuhu Road) Wanda Plaza 3F,,,,,China,,,,,,0
Hefei hundred drum tower shop (selling muffins),,"Luzhou District, Hefei City, Anhui Province, Huaihe Road and Huaihe Road, the eastern corner of the Drum Tower Building, 4th Floor",,,,,China,,,,,,0
Hefei Swan Lake Wanda (selling muffins),,"No. 3-36, 3rd Floor, Pedestrian Street, 3818 South Second Ring Road, Shushan District, Hefei City, Anhui Province, China",,,,,China,,,,,,0
Hefei Wan Da Mao shop,,"Hefei City, Anhui Province, Baohe District Wanda Tourism City A1 block Wanda Plaza, indoor pedestrian street three 3011",,,,,China,,,,,,0
Hefei Yaohai Wanda shop (selling muffins),,"Hefei Yaohai District Linquan East Road 277 Wanda Plaza, 3rd Floor, Room 3030",,,,,China,,,,,,0
Hefei Yintai shop,,"Hefei Shushan District, Anhui Province, No. 190 buried hill Road, Yintai City, 2nd Floor, 228",,,,,China,,,,,,0
Jiading big financial city shop (selling muffins),,"No. 12786, Building 1, Building 1, Dahe City, No. 3386 Baoan Road, Jiading District, Shanghai",,,,,China,,,,,,0
Jiading Jiating Hui shop (selling muffins),,"Room 1055, 1055 Moyu South Road, Jiading District, Shanghai",,,,,China,,,,,,0
Jiading Robinson shop,,"No. 138, City Road, Jiading District, Shanghai",,,,,China,,,,,,0
Jiande Pacific (selling muffins),,"Shop 003-01, 1st Floor, Pacific Shopping Center, Yan Dong Guan Road, Jiande City, Zhejiang Province, China",,,,,China,,,,,,0
Jiangqiao Wanda (selling muffins),,Shanghai Jiangqiao Wanda Plaza indoor walk street 3 layer 3072 shops,,,,,China,,,,,,0
Jiangyin new city,,"Jiangyin City, Chengjiang Road 206, a new city square floor atrium",,,,,China,,,,,,0
Jiashan Hengli Square (sale of muffins),,Zhejiang Province Jiashan County Weitang Street Zhongshan West Road 118 Hengli Shopping Plaza 1F,,,,,China,,,,,,0
Jiashan Wanlian City (selling muffins),,"Jiaxing City, Zhejiang Province Jiashan County Century Avenue 1001 1F-023",,,,,China,,,,,,0
Jiaxing Wanda shop (selling muffins),,"Zhejiang Province Jiaxing City Guangyi Road 1108 Wanda Plaza indoor pedestrian street 4, 4020",,,,,China,,,,,,0
Jiaxing Xuhui shop (selling muffins),,"Zhejiang Province, Jiaxing City, South Lake Road, No. 666, Xuhui Square, No. 066 (1037)",,,,,China,,,,,,0
Jiaxing Yaohan (selling muffins),,Zhejiang Province Jiaxing City Nanhu District Yuexiu Road 968 Jiaxing Yaohan mall F2017 shop,,,,,China,,,,,,0
Jinan Changqing University City store (selling muffins),,"Changqing District, Jinan City, Shandong Province Science and Technology Park, Li Wei Road and Zhang Heng Road Interchange Sanqing Youth City, a layer",,,,,China,,,,,,0
Jinan high-tech Wanda store (selling muffins),,"High - tech Zone, Jinan City Industrial Road and Yingxiu Road intersection high - tech zones Wanda 4th floor, 4012",,,,,China,,,,,,0
Jinan jade letter Ginza shop (selling muffins),,Jinan City by the ten road Jade Road Ginza B1F,,,,,China,,,,,,0
Jinan Jiahua shop,,"Jinan City, Huaiyin District, No. 588 Second Road, Jinan Jiahua Shopping Plaza, a layer",,,,,China,,,,,,0
Jinan show town (sale of muffins),,Zoom Here Find Nearby Get Directions Share with Friends Check Out Sign In |,,,,,China,,,,,,0
Jinan Weijiazhuang Wanda shop (selling muffins),,"Jinan City in the District by the four-way Wei Jia Zhuang Wanda Plaza, three pedestrian street",,,,,China,,,,,,0
Kunming Carnival Square (sale of muffins),,"Kunming, Yunnan Province, Wuhua District, Kunming Road, Kunming, Carnival Square, a layer of commercial square",,,,,China,,,,,,0
Kunming Golden Eagle (selling muffins),,"5-22, 2 / F, Golden Eagle B, 168 Witai Street, Wuhua District, Kunming",,,,,China,,,,,,0
Kunming Helen International (selling muffins),,"Kunming, Yunnan Province Guandu District Guangfu Road and Jinyuan Avenue intersection, Helen International Shopping Center",,,,,China,,,,,,0
Kunming Jingxing shop (selling muffins),,Kunming Wuhua District Qian Wang Street 001 shops,,,,,China,,,,,,0
Kunming People's Shop (selling muffins),,"No.55 People 's Road, Wuhua District, Kunming City",,,,,China,,,,,,0
Kunming Red Star Aegean shop (selling muffins),,"Kunming, Yunnan Province, Xishan District, Kunming, Kunming, Hongxing Aegean Sea shopping park on the 1st floor",,,,,China,,,,,,0
Kunming Shuncheng (selling muffins),,"Kunming City, three city streets Shuncheng Wangfujing shopping center on the first floor of A - 06",,,,,China,,,,,,0
Kunming Square shop (selling muffins),,"Kunming, Yunnan Province, Panlong District, Beijing Road, No. 928 Tongde Kunming Square on the 1st floor",,,,,China,,,,,,0
Kunming Xishan Wanda shop (selling muffins),,"Xishan District, Kunming Xishan Wanda Plaza 3F 3005DQ ice and snow queen",,,,,China,,,,,,0
Kunshan Golden Eagle,,"Jiangsu Province, Kunshan City Pearl River Road 199, a layer",,,,,China,,,,,,0
Kunshan Kuncheng shop,,"Kunshan City, Jiangsu Province Development Zone Renmin South Road, No. 1188 Queensway Plaza, Building B132 unit",,,,,China,,,,,,0
Kunshan nine square shop (selling muffins),,"Kunshan City, Jiangsu Province, Yushan Town, Zizhu Road, Xiao Lin Road Interchange Kunshan nine square 4F",,,,,China,,,,,,0
Like the lake Tianhong shop (selling muffins),,"Nanchang City, Jiangxi Province as the lake Tianhong shop and Nanchang Jinsha Avenue as Lake Tianhong shopping malls on the 1st floor",,,,,China,,,,,,0
Lincang Le car city (selling muffins),,Qingdao Licang District Xiazhuang Road on the 1st Weidong Le car city on the 1st floor,,,,,China,,,,,,0
Linhai Yin Tai shop (selling muffins),,"Linhai City, Zhejiang Province, Oriental Avenue on the 1st Yintai City 1F038-1",,,,,China,,,,,,0
Liyang Pingling Square (selling muffins),,"Liyang City, Jiangsu Province, 228 Pingling Road, Pingling Square, a layer of 102 shops",,,,,China,,,,,,0
Lujiabang new neighborhood living station,,Shanghai Xinpu District Lujiabang Road 1100 New Neighborhood Station B2F-03A,,,,,China,,,,,,0
Nanchang dream shop (selling muffins),,"Nanchang, Beijing East Road, No. 408 Nanchang Hengmao dream of the International Plaza, Building 3, No. 1, 51",,,,,China,,,,,,0
Nanchang Honggu Tan Shimao (sale of muffins),,"Shop No. 117, Shimao Plaza, 1996, Honggu Zhong Avenue, Nanchang",,,,,China,,,,,,0
Nanchang moving shop (selling muffins),,"Jiangxi Province, Nanchang West Lake District, Zhongshan Road, No. 220-234 No. 320",,,,,China,,,,,,0
Nanchang red valley (selling muffins),,Jiangxi Province Nanchang Honggu Tan New District Exhibition Road 999 000 Wanda Plaza 3 3061 shops,,,,,China,,,,,,0
Nanchang Wanda Ma shop,,"Nanchang City, Jiangxi Province, Honggu Tan New Area South 666 South Longpan Street Nanchang Wan Da Mao layer 1018",,,,,China,,,,,,0
Nanjing 1912 stores (selling muffins),,"Building 1, Building 17, 1912, 288 Changjiang Road, Xuanwu District, Nanjing",,,,,China,,,,,,0
Nanjing Aolin Square shop,,"Pudong District, Nanjing Pudong North Road, No. 126-2, Olin Shopping Plaza, 2nd Floor, first floor",,,,,China,,,,,,0
Nanjing Dachang Amethyst (sale of muffins),,"Factory District No. 380-1, Qiguan Road, Nanjing, China Amethyst Global Life Plaza, 1st Floor, 021 shops",,,,,China,,,,,,0
Nanjing Grand View (sale of muffins),,"Jiangsu Province, Gulou District, Nanjing, Jianning Road, No. 300, Grand View MALL shopping mall layer",,,,,China,,,,,,0
Nanjing Hexi Yurun Square (selling muffins),,"No.277, Jiangdong Middle Road, Jianye District, Nanjing, China",,,,,China,,,,,,0
Nanjing Hongyue City shop (selling muffins),,"No. 619 Yingtian Street, Nanjing, Jiangsu Province, China",,,,,China,,,,,,0
Nanjing Horse Group Garden City,,"Jiangsu Province, Qixia District, Zhongshan City, northwest of the street Merchants Garden City, 2nd Floor, 207 shops",,,,,China,,,,,,0
Nanjing Jian Ye Wanda shop (selling muffins),,Nanjing Jiangdong Road Nanjing Jianye Wanda Plaza within the pedestrian street 3,,,,,China,,,,,,0
Nanjing Jiangbei Ocean shop (sale of muffins),,"Nanjing City, 48 North Road, East China MALL 1 layer",,,,,China,,,,,,0
Nanjing Jiangning Auchan (sale of muffins),,"Nanjing Jiangning District Qinhuai Road on the 11th, Jiangning Auchan layer",,,,,China,,,,,,0
Nanjing Jiangning Tongxi shop (selling muffins),,"Jiangning District, Nanjing City, Jiangsu Province, Shuanglong Avenue, No. 1356 Tongxi million Shangcheng B1-009",,,,,China,,,,,,0
Nanjing Jiangning Wanda (selling muffins),,"Nanjing Jiangning District Zhushan Road 68 Wanda Plaza, third floor 3060 shop",,,,,China,,,,,,0
Nanjing Jinlun shop,,"Nanjing Hanzhong Road on the 8th Nanjing Jinlun World Shopping Center, the first layer of F-19",,,,,China,,,,,,0
Nanjing Longjiang New City store (selling muffins),,"No. 100, Caochangmen Avenue, Gulou District, Nanjing, Longjiang New Town Square",,,,,China,,,,,,0
Nanjing mall shop (selling muffins),,Nanjing Xuanwu District Longpan Road on the 1st floor of Nanjing commercial buildings,,,,,China,,,,,,0
Nanjing new 100 stores,,"No.2, Zhongshan South Road, Baixia District, Nanjing, China A06, A07",,,,,China,,,,,,0
Nanjing Rainbow Square (sale of muffins),,"Qixia District, Nanjing and Yan Road, No. 408, Rainbow Shopping Center layer DQ ice and snow queen",,,,,China,,,,,,0
Nanjing Wan Guhui (selling muffins),,"Nanjing Qixia District Huaxian Road on the 1st, Wan Guhui life on the first floor of the square",,,,,China,,,,,,0
Nanjing Water City,,"Building 1, B1 - T107, Jiukang Road, Nanjing",,,,,China,,,,,,0
Nanjing Wenting Square (selling muffins),,"No. 10, Qindi Square, No. 99, Qizhi Road, Jiangning District, Nanjing",,,,,China,,,,,,0
Nanjing Xianlin Jinying shop (selling muffins),,"Qixia District, Nanjing, Xianlin New Area Xuehai Road on the 1st Xianlin Golden Eagle heaven and earth 3 1 3-103 shops",,,,,China,,,,,,0
Nanjing Xinjiekou ocean,,"No. 122, Zhongshan South Road, Qinhuai District, Nanjing, B1 Floor, Ocean Mall",,,,,China,,,,,,0
Nanjing Xinjiekou Wanda Cinema shop,,Nanjing Xinjiekou Wanda Plaza four Wanda theater,,,,,China,,,,,,0
Nanjing Zhonghai Huanyu shop (selling muffins),,Nanjing Gulou District Qingliangmen Street in the sea ring city on the 4th floor,,,,,China,,,,,,0
Nanning Anji Wanda shop (selling muffins),,"Nanning City, Guangxi Xixiangtang District High - tech Avenue 55 Anji Wanda Plaza, 4th Floor",,,,,China,,,,,,0
Nanning Convention and Exhibition Ocean City (sale of muffins),,"Guangxi Nanning Qingxiu District National Road 131, Ocean International City L1-060 shops",,,,,China,,,,,,0
Nanning Qingxi Wanda shop (selling muffins),,"Qingxiu District, East Road, No. 118, Green Wanda Shopping Center 3",,,,,China,,,,,,0
Nanning Vientiane City (sale of muffins),,"Nanning City Youth Township Road 136, Vientiane City, B1-149 shop",,,,,China,,,,,,0
Nanning Xiguan shop (selling muffins),,"Nanning City, Guangxi Province, Xining Road on the 2nd West Gate Square N103 shops",,,,,China,,,,,,0
Nansha Wanda store (selling muffins),,"No.337, Wanda Plaza, No.3 Shan Shan Road, Nansha District, Guangzhou City",,,,,China,,,,,,0
Nantong round into the store,,"Nantong City Chongchuan District Industrial and Rural Road, a large square floor B125",,,,,China,,,,,,0
Nantong Rugao Wandu Square shop (selling muffins),,"Jiangsu Province, Nantong Rugao City, such as the streets of the streets of the first floor of the North Square A5-125,126",,,,,China,,,,,,0
Nantong Wanda (selling muffins),,"Nantong City Gangzha Jianghai Avenue and Changping Road at the junction of Wanda Plaza, 3rd Floor",,,,,China,,,,,,0
Nantong Wenfeng City Square Shop (selling muffins),,"Nantong City, Jiangsu Province, Hongqiao Road on the 1st floor of Wenfeng City Plaza",,,,,China,,,,,,0
Nantong Wenfeng shop (selling muffins),,Nantong City Chongchuan District South Street Wenfeng large world fourth floor ice and snow queen,,,,,China,,,,,,0
Nantong Wuzhou shop (selling muffins),,"No.88, Zhongxiu Road, Chongchuan District, Nantong City, 1st Floor, Wuzhou International Plaza",,,,,China,,,,,,0
Nantong Zhongnan City (selling muffins),,Jiangsu Nantong Chongchuan District Taoyuan Road on the 12th Zhongnan City shopping city on the first floor,,,,,China,,,,,,0
Ningbo Beilun Yintai shop (selling muffins),,"No.39, Zhonghe Road, Beilun District, Ningbo City, Zhejiang Province, China",,,,,China,,,,,,0
Ningbo China Resources Pacific shop,,"No. 299, Sang Tin Road, Ningbo City, Zhejiang Province, China",,,,,China,,,,,,0
Ningbo Gao Xin Plaza (selling muffins),,"No. 336, 3rd Floor, Gaoxin Plaza, 111 Xinxing Road, Haishu District, Ningbo City, Zhejiang Province",,,,,China,,,,,,0
Ningbo impression city shop,,"Ningbo City, Zhejiang Province, Yinzhou District, No. 288 Qianhu Road, Ningbo Impression City Plaza B1 B1-22",,,,,China,,,,,,0
Ningbo Ninghai Xizi international shop,,"No. 1F - 27-2, Xizi International Plaza, 168 Taoyuan Zhong Road, Ninghai County, Ningbo City, Zhejiang Province, China",,,,,China,,,,,,0
Ningbo Outlets,,Ningbo Yinzhou District autumn real road 555 15500 shops DQ ice and snow queen shop,,,,,China,,,,,,0
Ningbo Tianyi shop (selling muffins),,"Ningbo City, Zhejiang Province, Haishu District, Zhaizhi Street, No. 152, Ningbo Tianyi Square, the first layer of Ivb101-5 dining room",,,,,China,,,,,,0
Ningbo Tianyi shop (selling muffins),,"No.515, Drug Street, Ningbo City, Zhejiang Province",,,,,China,,,,,,0
Ningbo Yintai Jiangdong shop (selling muffins),,"No. 333, Zhongshan East Road, Jiangdong District, Ningbo City, Zhejiang Province, China.",,,,,China,,,,,,0
Ningbo Yintai Universal City shop (selling muffins),,"3rd Floor, Yintai City, 1088 Tiantong South Road, Yinzhou District, Ningbo City, Zhejiang Province",,,,,China,,,,,,0
Ningbo Yinzhou Wanda shop (selling muffins),,"No. 1A-35-02, Wanda Plaza, Inner Street, No. 999, Sanming Middle Road, Yinzhou District, Ningbo City, Zhejiang Province",,,,,China,,,,,,0
Ningbo Yuyao Shun (selling muffins),,"Yuyao City, South River Road 33, Fortune Center, Area A, 1F102",,,,,China,,,,,,0
North Cai shop (selling muffins),,Shanghai Shanghai South Road 999 North Choi Life Square 1 layer,,,,,China,,,,,,0
Old Minhang shop (selling muffins),,"Shanghai Minhang District Heqing Road 900, Bijiang Plaza, Building 2, 103 shops",,,,,China,,,,,,0
Oriental Floating Court (selling muffins),,Shanghai Pudong New Area Lujiazui century floating court two (near the century Avenue and Lujiazui ring junction),,,,,China,,,,,,0
Pizhou new Su shop (selling muffins),,"Xuzhou City, Jiangsu Province, Pizhou City Ginkgo Avenue South and Ruixing Road Interchange Xin Su Center f1006",,,,,China,,,,,,0
Qidong shop (selling muffins),,"No.966, Jianghai Zhong Road, Huilong Town, Qidong City, Jiangsu Province",,,,,China,,,,,,0
