store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Ziebart N. Olmsted,,27935 Lorain Rd.,,N. Olmsted,OH,44070,United States,440-777-7200,41.411007,-81.931667,sun:Closed;mon:7:45am - 5:30pm;tue:7:45am - 5:30pm;wed:7:45am - 5:30pm;thu:7:45am - 5:30pm;fri:7:45am - 5:30pm;sat:8:00am - 4:30pm;,,0
Ziebart Bedford,,612 Broadway Ave,,Bedford,OH,44146,United States,440-439-3392,41.393056,-81.537873,sun:Closed;mon:7:30am - 5:00pm;tue:7:30am - 5:00pm;wed:7:30am - 5:00pm;thu:7:30am - 5:00pm;fri:7:30am - 5:00pm;sat:By Appointment Only;,,0
Ziebart Middleburg,,6754 Pearl Road,,Middleburg,OH,44130,United States,440-845-6031,41.380791,-81.785009,sun:Closed;mon:7:45am - 5:30pm;tue:7:45am - 5:30pm;wed:7:45am - 5:30pm;thu:7:45am - 5:30pm;fri:7:45am - 5:30pm;sat:8:00am - 4:30pm;,,0
Ziebart Minneapolis,,609 E. Grant Street,,Minneapolis,MN,55404,United States,612-338-2289,44.9690566,-93.2667275,sun:Closed;mon:7:45am - 5:30pm;tue:7:45am - 5:30pm;wed:7:45am - 5:30pm;thu:7:45am - 5:30pm;fri:7:45am - 5:30pm;sat:8:00am - 4:30pm;,,0
Ziebart Saint Charles,,1864 Scherer Parkway,,Saint Charles,MO,63303,United States,636-940-2663,38.763115,-90.524434,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:8:00am - 1:00pm;,,0
Ziebart Corpus Christi,,4535 Everhart,,Corpus Christi,TX,78411,United States,361-985-9274,27.723751,-97.379198,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:8:00am - 3:00pm;,,0
Ziebart Wexford,,10915 Perry Hwy Rte 19N Bldng A,,Wexford,PA,15090,United States,724-935-4090,40.61704,-80.056015,sun:Closed;mon:7:45am - 5:30pm;tue:7:45am - 5:30pm;wed:7:45am - 5:30pm;thu:7:45am - 5:30pm;fri:7:45am - 5:30pm;sat:8:00am - 4:30pm;,,0
Ziebart Mckeesport,,415 Eden Park Blvd.,,Mckeesport,PA,15132,United States,412-751-5644,40.32818,-79.838131,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 4:00pm;sat:8:00am - 12:00pm;,,0
Ziebart Pittsburgh,,803 Mount Royal Blvd,,Pittsburgh,PA,15223,United States,412-486-4711,40.5145721,-79.9593378,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:By Appointment Only;,,0
Ziebart Toledo,,3343 N. Holland Sylvania Road,,Toledo,OH,43615,United States,419-841-2886,41.680392,-83.683517,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:Closed;,,0
Ziebart Haskell,,14 1st Ave.,,Haskell,NJ,07420,United States,973-831-9595,41.022974,-74.297467,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:8:00am - 2:00pm;,,0
Ziebart Fort Wayne,,1025 Avenue of Autos,,Fort Wayne,IN,46804,United States,260-459-3455,41.0764842,-85.2164109,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Madison,,2124 S Stoughton Road,,Madison,WI,53716,United States,608-241-2927,43.0666504,-89.3096455,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:Closed;,,0
Ziebart Spokane,,3 West Riverside Ave.,,Spokane,WA,99201,United States,509-838-0180,47.657840,-117.411503,sun:Closed;mon:7:00am - 6:00pm;tue:7:00am - 6:00pm;wed:7:00am - 6:00pm;thu:7:00am - 6:00pm;fri:7:00am - 6:00pm;sat:8:00am - 5:00pm;,,0
Ziebart Rochester,,2440 W Henrietta Rd.,,Rochester,NY,14623,United States,585-475-9820,43.102616,-77.62731,sun:Closed;mon:8:00am - 6:00pm;tue:8:00am - 6:00pm;wed:8:00am - 6:00pm;thu:8:00am - 6:00pm;fri:8:00am - 6:00pm;sat:9:00am - 5:00pm;,,0
Ziebart Rochester,,1505 Lyell Ave,,Rochester,NY,14606,United States,585-458-8770,43.1646605,-77.6663885,sun:Closed;mon:8:00am - 6:00pm;tue:8:00am - 6:00pm;wed:8:00am - 6:00pm;thu:8:00am - 6:00pm;fri:8:00am - 6:00pm;sat:9:00am - 5:00pm;,,0
Ziebart Akron,,916 E Buchtel Ave,,Akron,OH,44305,United States,330-253-6893,41.076194,-81.488559,sun:Closed;mon:8:00am - 6:00pm;tue:8:00am - 6:00pm;wed:8:00am - 6:00pm;thu:8:00am - 6:00pm;fri:8:00am - 6:00pm;sat:8:00am - 12:00pm;,,0
Ziebart Shrewsbury,,19 Boston Turnpike Rd,,Shrewsbury,MA,01545,United States,508-756-3400,42.2751,-71.754,sun:Closed;mon:8:00am - 3:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:9:00am - 3:00pm;,,0
Ziebart Dickinson,,951 FM 646 Rd. E STE B1,,Dickinson,TX,77539,United States,832-340-7855,29.4846937,-95.0641437,sun:Closed;mon:8:00am-5:30pm;tue:8:00am-5:30pm;wed:8:00am-5:30pm;thu:8:00am-5:30pm;fri:8:00am-5:30pm;sat:8:00am-3:00pm;,,0
Ziebart South Beloit,,309 South Park Ave,,South Beloit,IL,61080,United States,815-389-3727,42.492814,-89.026562,sun:Closed;mon:7:30am - 5:00pm;tue:7:30am - 5:00pm;wed:7:30am - 5:00pm;thu:7:30am - 5:00pm;fri:7:30am - 5:00pm;sat:7:30am - 12:00pm;,,0
Ziebart Chesterfield,,48850 Gratiot Ave,,Chesterfield,MI,48051,United States,586-949-3311,42.6588082,-82.8459292,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:8:00am - 2:00pm;,,0
Ziebart Cicero,,6174 S Bay Rd.,,Cicero,NY,13039,United States,315-699-4944,43.16311,-76.0943549,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:By Appointment;,,0
Ziebart Syracuse,,980 Hiawatha Blvd. West,,Syracuse,NY,13204,United States,315-471-3003,43.057173,-76.184187,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:8:00am - 2:00pm;,,0
Ziebart Troy,,2433 W State Route 55,,Troy,OH,45373,United States,937-335-7367,40.0224976,-84.2384593,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Centerville,,8919 Kingsridge Drive,,Centerville,OH,45458,United States,937-433-6244,39.63071,-84.220452,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Clarksville,,2161 Wilma Rudolph Blvd,,Clarksville,TN,37040,United States,931-572-9559,36.56494,-87.308965,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:8:00am - 1:00pm;,,0
Ziebart Fairborn,,1448 Kauffman Ave,,Fairborn,OH,45324,United States,937-878-9135,39.802236,-84.034668,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Dayton,,7030 Poe Ave,,Dayton,OH,45414,United States,937-890-8782,39.84926,-84.188368,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Ypsilanti,,2272 East Ellsworth Rd,,Ypsilanti,MI,48197,United States,734-572-1340,42.230721,-83.645824,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:9:00am - 12:00pm;,,0
Ziebart Lansing,,604 N Creyts,,Lansing,MI,48917,United States,517-321-6969,42.7410982,-84.642272,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:8:00am - 12:00pm;,,0
Ziebart Elkhart,,1660 W Beardsley Ave,,Elkhart,IN,46514,United States,574-294-2211,41.692601,-86.000779,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:Closed;,,0
Ziebart South Bend,,2627 S Main Street,,South Bend,IN,46614,United States,574-232-2073,41.6470448,-86.2512915,sun:Closed;mon:7:30am - 5:00pm;tue:7:30am - 5:00pm;wed:7:30am - 5:00pm;thu:7:30am - 5:00pm;fri:7:30am - 5:00pm;sat:Closed;,,0
Ziebart Albany,,1114 Central Avenue,,Albany,NY,12205,United States,518-459-6020,42.689445,-73.801368,sun:Closed;mon:8:00am- 5:00pm;tue:8:00am- 5:00pm;wed:8:00am- 5:00pm;thu:8:00am- 5:00pm;fri:8:00am- 5:00pm;sat:Closed;,,0
Ziebart Bloomington,,2440 West 3rd St,,Bloomington,IN,47404,United States,812-336-7878,39.1645155,-86.5655482,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Bloomington,,2023 Ireland Grove Rd.,,Bloomington,IL,61704,United States,309-662-7878,40.458981,-88.967397,sun:Closed;mon:7:30am - 5:00pm;tue:7:30am - 5:00pm;wed:7:30am - 5:00pm;thu:7:30am - 5:00pm;fri:7:30am - 5:00pm;sat:8:00am - 12:00pm;,,0
Ziebart Scranton,,1500 Mulberry Street,,Scranton,PA,18510,United States,570-955-0947,41.4031503,-75.64976790000003,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:9:00am - 1:00pm;,,0
Ziebart Battle Creek,,413 West Michigan Ave.,,Battle Creek,MI,49037,United States,269-965-6014,42.325971,-85.1969286,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:Closed;,,0
Ziebart Appleton,,212 N Lynndale Drive,,Appleton,WI,54914,United States,920-733-5556,44.26467,-88.445117,sun:Closed;mon:7:30am - 5:30pm;tue:7:30am - 5:30pm;wed:7:30am - 5:30pm;thu:7:30am - 5:30pm;fri:7:30am - 5:30pm;sat:Closed;,,0
Ziebart Lafayette,,215 South Creasy Lane,,Lafayette,IN,47905,United States,765-447-6409,40.4143522,-86.838848,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Muncie,,107 E McGalliard Rd,,Muncie,IN,47303,United States,765-288-5070,40.2189883,-85.3864369,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Biddeford,,640A Elm St,,Biddeford,ME,04005,United States,207-282-4220,43.4616305,-70.4913704,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:9:00am - 12:00pm;,,0
Ziebart Utica,,912 South Street,,Utica,NY,13501,United States,315-732-0890,43.090044,-75.214978,sun:Closed;mon:Call to Schedule;tue:Call to Schedule;wed:Call to Schedule;thu:Call to Schedule;fri:Call to Schedule;sat:Closed;,,0
Ziebart Bay City,,824 S Euclid Ave,,Bay City,MI,48706,United States,989-686-8030,43.592971,-83.9155707,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:By Appointment;,,0
Ziebart Zanesville,,3619 Olde Falls Road,,Zanesville,OH,43701,United States,740-453-4660,39.9831333,-82.0485892,sun:Closed;mon:9:00am - 5:00pm;tue:9:00am - 5:00pm;wed:9:00am - 5:00pm;thu:9:00am - 5:00pm;fri:9:00am - 5:00pm;sat:9:00am - 1:00pm;,,0
Ziebart Binghamton,,385 State Street,,Binghamton,NY,13901,United States,607-723-4993,42.107422,-75.908575,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:9:00am - 1:00pm;,,0
Ziebart Lima,,2650 Elida Rd.,,Lima,OH,45805,United States,419-229-2205,40.7650872,-84.1539436,sun:Closed;mon:8:00am - 5:30pm;tue:8:00am - 5:30pm;wed:8:00am - 5:30pm;thu:8:00am - 5:30pm;fri:8:00am - 5:30pm;sat:9:00am - 3:00pm;,,0
Ziebart Spring Lake,,116 North Christman Street,,Spring Lake,MI,49456,United States,616-846-4520,43.077585,-86.206428,sun:Closed;mon:8:00am - 5:00pm;tue:8:00am - 5:00pm;wed:8:00am - 5:00pm;thu:8:00am - 5:00pm;fri:8:00am - 5:00pm;sat:Closed;,,0
