store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
,,8855 Coleman BLVD,,Frisco,Texas,75034,United States,972-668-4764,,,,,0
,,"120 S Denton Tap Rd., Suite 480",,Coppell,Texas,75019,United States,972-393-7300,,,,,0
,,"1911 Aldrich Street, Suite 150",,Austin,Texas,78723,United States,,,,,,1
,,"12800 Hill Country Boulevard, Suite G-100",,Bee Cave,Texas,78738,United States,512-243-5233,,,,,0
,,"8300 North FM 620, Suite M 200",,Austin,Texas,78726,United States,512-432-5285,,,,,0
,,"5700 W Slaughter Lane, Suite 330",,Austin,Texas,78749,United States,512-294-2690,,,,,0
,,501 12th Ave South,,Nashville,Tennessee,37203,United States,615-679-9423,,,,,0
,,73 White Bridge Rd.,,Nashville,Tennessee,37205,United States,615-915-3069,,,,,0
,,6450 Kingston Pike,,Knoxville,Tennessee,37919,United States,865-474-9019,,,,,0
,,5035 S. Louise Avenue,,Sioux Falls,South Dakota,57108,United States,605.271.6908,,,,,0
,,2900 Dreher Shoals Road,,Columbia,South Carolina,29212,United States,803-851-4347,,,,,0
,,3014-A Augusta Street,,Greenville,South Carolina,29605,United States,864-605-7699,,,,,0
,,"1343 Broadcloth Street, Suite 104",,Fort Mill,South Carolina,29715,United States,,,,,,1
,,"2815 Woodruff Road, Suite 103",,Simpsonville,South Carolina,29681,United States,864-627-3900,,,,,0
,,"3000 Rosewood Drive, Suite 6",,Columbia,South Carolina,29205,United States,803-834-7437,,,,,0
,,"1800 Main Street, Southpointe Town Center",,Canonsburg,Pennsylvania,15317,United States,724-485-2265,,,,,0
,,1149 East Lancaster Avenue,,Rosemont,Pennsylvania,19010,United States,484-383-3302,,,,,0
,,"1500 Sansom Street, 4th Floor",,Philadelphia,Pennsylvania,19102,United States,267-639-6704,,,,,0
,,2875 S. Eagle Rd,,Newtown,Pennsylvania,18940,United States,215-860-1625,,,,,0
,,579 Lancaster Ave,,Berwyn,Pennsylvania,19312,United States,610-640-1259,,,,,0
,,"1721 S. Easton Road, The Shoppes at Blueberry Hill",,Doylestown,Pennsylvania,18901,United States,267-483-8625,,,,,0
,,3303 Bath Pike,,Bethlehem,Pennsylvania,18017,United States,610-625-5955,,,,,0
,,3900 Hamilton Blvd,,Allentown,Pennsylvania,18103,United States,610-841-8200,,,,,0
,,2523 SE 22nd Avenue,,Portland,Oregon,97202,United States,503-206-4453,,,,,0
,,1000 NW Marshall Street,,Portland,Oregon,97209,United States,503-206-8308,,,,,0
,,4015 N Williams Avenue,,Portland,Oregon,97227,United States,503-327-8822,,,,,0
,,"201 B Avenue, #101",,Lake Oswego,Oregon,97034,United States,503-636-0335,,,,,0
,,"4859 Meadows Road, Suite 167",,Lake Oswego,Oregon,97035,United States,503-303-5146,,,,,0
,,"11805 NW Cedar Falls Drive , Suite 113",,Portland,Oregon,97229,United States,503-747-5323,,,,,0
,,301 Oakway Road,,Eugene,Oregon,97401,United States,,,,,,1
,,224 West Broadway,,Eugene,Oregon,97401,United States,541-485-9643,,,,,0
,,118 NW Jackson Avenue,,Corvallis,Oregon,97330,United States,541-230-1170,,,,,0
,,"70 SW Century Drive, Suite #140",,Bend,Oregon,97702,United States,541-323-2828,,,,,0
,,3419 S. Peoria Avenue,,Tulsa,Oklahoma,74105,United States,918-749-0688,,,,,0
,,5800 N Classen Blvd.,,Oklahoma City,Oklahoma,73118,United States,405-463-3343,,,,,0
,,"1189 E. 15th St, Ste.124",,Edmond,Oklahoma,73013,United States,405-513-6393,,,,,0
,,8882 Moreland St,,Powell,Ohio,43065,United States,740-938-4096,,,,,0
,,1735 W. Lane Avenue,,Columbus,Ohio,43221,United States,614-429-3945,,,,,0
,,6130 Kruse Drive,,Solon,Ohio,44139,United States,440-394-8661,,,,,0
,,24731 Cedar Road,,Lyndhurst,Ohio,44124,United States,216-938-8556,,,,,0
,,9600 Montgomery Road,,Cincinnati,Ohio,45242,United States,513-792-9333,,,,,0
,,7449 Wooster Pike,,Cincinnati,Ohio,45227,United States,513-271-0612,,,,,0
,,"63 West 8th Street, 2nd Floor",,New York,New York,10011,United States,212-228-9606,,,,,0
,,"120 S. Green Valley  Parkway, Suite 194",,Henderson,Nevada,89012,United States,702-754-0290,,,,,0
,,"5 South Street, second level",,Morristown,New Jersey,07960,United States,973-993-1233,,,,,0
,,256 S Livingston Ave,,Livingston,New Jersey,07039,United States,973-992-0100,,,,,0
,,509 West Whitaker Mill Road,,Raleigh,North Carolina,27608,United States,919-307-8516,,,,,0
,,"201 S. Elliott Road, Suite 4",,Chapel Hill,North Carolina,27514,United States,,,,,,1
,,1056 North Ballas Road,,Des Peres,Missouri,63131,United States,314-909-4769,,,,,0
,,12509 Olive Blvd,,Creve Coeur,Missouri,63141,United States,314-682-6031,,,,,0
,,18 West 63rd Street,,Kansas City,Missouri,64113,United States,816-569-2078,,,,,0
,,"Mill Village Center, 365 Boston Post Road",,Sudbury,Massachusetts,01776,United States,,,,,,1
,,996 Great Plain Avenue,,Needham,Massachusetts,02492,United States,781-444-4482,,,,,0
,,1624 Beacon Street,,Brookline,Massachusetts,02446,United States,617-860-6068,,,,,0
,,1511 Washington Street,,Boston,Massachusetts,02118,United States,,,,,,1
,,"158 Great Road, Unit 1",,Bedford,Massachusetts,01730,United States,781-457-6137,,,,,0
,,600 Metairie Road,,Metairie,Louisiana,70005,United States,504.301.2017,,,,,0
,,5235 Magazine St.,,New Orleans,Louisiana,70115,United States,504-301-3082,,,,,0
,,"611 O'Keefe Ave, Suite C-3",,New Orleans,Louisiana,70113,United States,504-371-5297,,,,,0
,,"3535 Perkins Road, Suite 380",,Baton Rouge,Louisiana,70808,United States,225-900-6063,,,,,0
,,2400 Frankfort Avenue,,Louisville,Kentucky,40206,United States,502-690-2425,,,,,0
,,90 Alexandria Pike,,Fort Thomas,Kentucky,41075,United States,859-360-7420,,,,,0
,,158 Burlington Avenue,,Clarendon Hills,Illinois,60514,United States,,,,,,1
,,"1745 Peachtree Street NE, Suite K",,Atlanta,Georgia,30309,United States,404-464-7927,,,,,0
,,"The Avenue, 4475 Roswell Road #1415",,Marietta,Georgia,30062,United States,770-726-0839,,,,,0
,,"2480 Briarcliff Road Northeast,  Suite 20A",,Atlanta,Georgia,30329,United States,404-418-4209,,,,,0
,,"141 S. New York Ave, Unit 113",,Winter Park,Florida,32789,United States,321-972-2979,,,,,0
,,"8141 Lakewood Main St. , Suite 105N",,Bradenton,Florida,34202,United States,941-800-1333,,,,,0
,,701 2nd St NE,,Washington,District of Columbia,20002,United States,202-735-5465,,,,,0
,,"4900 Massachusetts Ave NW, Suite 105",,Washington,District of Columbia,20016,United States,202-450-1158,,,,,0
,,"1000 Wisconsin Ave NW, Suite G-100",,Washington,District of Columbia,20007,United States,202-450-3905,,,,,0
,,"6107 N. Scottsdale Road #108, The Shops at Hilton Village",,Scottsdale,Arizona,85250,United States,480-696-4966,,,,,0
,,"15551 N Greenway-Hayden Loop , Suite 120",,Scottsdale,Arizona,85260,United States,480-939-2510,,,,,0
,,601 East Piccadilly Drive Suite 80,,Flagstaff,Arizona,86001,United States,928-774-0782,,,,,0
,,"1550 East Zion Road, Ste 8",,Fayetteville,Arkansas,72703,United States,479-445-6400,,,,,0
,,"6345 Airport Boulevard, Unit N",,Mobile,Alabama,36609,United States,251-461-6998,,,,,0
