store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
lexington-man-o-war-blvd,7754,3168 Richmond Rd,,Lexington,KY,40509,United States,502-242-1991,38.00181,-84.4467626,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
riverdale-hwy.-85,7783,7531 Highway 85,,Riverdale,GA,30274,United States,770-336-6010,33.5494686,-84.4149096,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
miami-quail-roost-dr,7438,20001 SW 127th Ave,,Miami,FL,33177,United States,786-345-6280,25.5804085,-80.39532659999999,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
littleton,7731,6905 South Broadway,,Littleton,CO,80122,United States,720-625-4860,39.5909965,-104.9901622,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
murrieta,7365,39681 Avenida Acacias,,Murrieta,CA,92563,United States,951-837-4200,33.572075,-117.1786926,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
gilbert-williams-field-rd.,7347,870 E Williams Field Rd,,Gilbert,AZ,85295,United States,480-658-1620,33.3068453,-111.7712937,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
huntsville,7456,7900 Bailey Cove Rd SE,,Huntsville,AL,35802,United States,256-970-3209,34.6611899,-86.5400945,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
gilbert-mcqueen-rd,7343,706 N McQueen Rd,,Gilbert,AZ,85233,United States,480-253-4972,33.3625256,-111.8255126,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
scottsdale-thomas-rd,7346,2845 N Scottsdale Rd #160,,Scottsdale,AZ,85257,United States,480-658-1321,33.479684,-111.9238048,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
phoenix-16th-&-bethany-home,7397,1515 E Bethany Home Rd,,Phoenix,AZ,85014,United States,602-732-3001,33.5230563,-112.049338,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
phoenix-shea-blvd,7406,10630 N 32nd St,,Phoenix,AZ,85028,United States,(602) 455-5264,33.5836554,-112.0145295,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
scottsdale-greenway-rd,7342,4827 E Greenway Rd,,Scottsdale,AZ,85254,United States,602-732-4022,33.6258442,-111.9760629,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
phoenix-35th-&-bethany-home,7338,6135 N 35th Ave,,Phoenix,AZ,85017,United States,602-733-6720,33.5257604,-112.1321251,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
tolleson,7345,9897 W McDowell Rd,,Tolleson,AZ,85353,United States,623-282-9830,33.4637088,-112.2711666,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
glendale,7395,4414 W Cactus Rd,,Glendale,AZ,85304,United States,602-283-0800,33.597368,-112.1529084,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
aurora,7418,15220 E 6th Ave,,Aurora,CO,80011,United States,720-262-4249,39.72429,-104.8122039,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
arvada,7756,7390 W 52nd Ave #16,,Arvada,CO,80002,United States,720-214-7778,39.7888247,-105.07938,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
thornton,7374,3750 E 120th Ave,,Thornton,CO,80233,United States,720-550-5660,39.913699,-104.9437252,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
miami-152nd-st.,7753,11237 SW 152nd St,,Miami,FL,33157,United States,(786) 292-0681,25.6277027,-80.37610289999999,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
kendall-miami-112th-st,7348,13065 SW 112th St,,Miami,FL,33186,United States,786-581-2800,25.6650516,-80.4075873,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
miami-hammocks-blvd,7780,"10201 Hammocks Blvd, Suite 130",,Miami,FL,33196,United States,305-387-3770,25.6717334,-80.4419724,Mon:Open 24 hours;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Open 24 hours;Sat:Open 24 hours;Sun:Open 24 hours;,,0
west-kendall-72nd-st,7368,15762 SW 72nd St,,Miami,FL,33193,United States,786-257-2101,25.6984584,-80.44797430000001,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
coconut-grove,7743,3015 Grand Ave,,Coconut Grove,FL,33133,United States,786-534-0273,25.7288415,-80.2422598,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
coral-gables,7446,7070 SW 24th St,,Miami,FL,33155,United States,786-542-2600,25.747987,-80.3094438,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
miami-bird-rd,7363,3900 SW 112th Ave,,Miami,FL,33165,United States,786-879-7434,25.7330105,-80.3761316,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
miami-coral-way,7766,11865 SW 26th St,,Miami,FL,33175,United States,305-222-1992,25.7478589,-80.3883374,Mon:Open 24 hours;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Open 24 hours;Sat:Open 24 hours;Sun:Open 24 hours;,,0
miami-107th-ave,6771,1605 SW 107th Ave,,Miami,FL,33165,United States,786-235-0629,25.753716,-80.3664646,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
miami-79th-st.,7763,553 NE 79th St,,Miami,FL,33138,United States,786-292-0680,25.8484734,-80.18558139999999,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
hialeah,7768,5348 W 16th Ave,,Hialeah,FL,33012,United States,305-362-2155,25.8710135,-80.31635039999999,Mon:Open 24 hours;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Open 24 hours;Sat:Open 24 hours;Sun:Open 24 hours;,,0
miami-27th-ave,7789,19400 NW 27th Ave.,,Miami Gardens,FL,33056,United States,786-453-8884,25.9507458,-80.2464518,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
youfit-pembroke-pines-pines-blvd,7432,10840 Pines Blvd,,Pembroke Pines,FL,33026,United States,954-874-2343,26.0077655,-80.29173449999999,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
pembroke-pines,6441,9057 Taft St,,Pembroke Pines,FL,33024,United States,954-374-0800,26.0238487,-80.2663865,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
hollywood,7344,3120 Oakwood Blvd,,Hollywood,FL,33020,United States,954-862-6948,26.0400197,-80.16148919999999,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
davie,7411,8934 W State Rd 84,,Davie,FL,33324,United States,954-368-1658,26.1030923,-80.268635,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
weston,7377,15451 SW 13th Ln,,Sunrise,FL,33326,United States,954-915-0080,26.1041373,-80.3573643,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
sunrise,6439,2101 N University Dr,,Sunrise,FL,33322,United States,954-742-9100,26.1513847,-80.2586681,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
lauderdalelakes,7447,3708 West Oakland Park Blvd,,Lauderdale Lakes,FL,33311,United States,954-414-9719,26.1638866,-80.19884669999999,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
oakland-park,7751,959 E Commercial Blvd,,Oakland Park,FL,33309,United States,954-414-1870,26.1903429,-80.13572169999999,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
north-lauderdale-w-mcnab-rd.,7788,7900 West Mcnab Rd.,,North Lauderdale,FL,33068,United States,888-968-3481,26.208245620240234,-80.23201592569364,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 12:00am;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,1
pompano-beach-federal-hwy.,6443,401 S Federal Hwy,,Pompano Beach,FL,33062,United States,954-580-1400,26.2286076,-80.1042593,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
coral-springs-atlantic-blvd,6440,8301 W Atlantic Blvd,,Coral Springs,FL,33071,United States,954-510-7676,26.2363514,-80.2353229,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
margate,7392,3133 N State Road 7,,Margate,FL,33063,United States,954-601-1999,26.2683075,-80.2018196,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
north-pompano-sample-rd,7388,3555 N Federal Hwy,,Pompano Beach,FL,33064,United States,954-642-5600,26.2747761,-80.1002311,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
w.-coral-springs-parkland,7335,9535 Westview Dr,,Coral Springs,FL,33076,United States,954-905-1840,26.2979835,-80.2538804,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
deerfield-beach,7455,4032 W Hillsboro Blvd,,Deerfield Beach,FL,33442,United States,954-312-1250,26.3170256,-80.1590555,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
westboca,7444,23078 Sandalfoot Plaza Dr,,Boca Raton,FL,33428,United States,561-419-2747,26.3331332,-80.2004369,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
boca-raton-palmetto-park-rd,6438,1309 W Palmetto Park Rd,,Boca Raton,FL,33486,United States,561-338-0600,26.3522677,-80.1109767,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
boca-raton-town-center-mall,7339,6000 Glades Rd #1410,,Boca Raton,FL,33431,United States,561-367-2326,26.3659037,-80.1343444,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
boynton-beach,7370,801 N Congress Ave,,Boynton Beach,FL,33426,United States,561-853-1465,26.5354302,-80.0959762,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
lantana,6437,6198 S Congress Ave #B,,Lantana,FL,33462,United States,561-357-5700,26.5859284,-80.0905239,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
greenacres,7434,3911 Jog Rd,,Greenacres,FL,33467,United States,561-340-1602,26.621346,-80.14767239999999,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
west-palm-beach-cresthaven-blvd,7387,2601 S Military Trail,,West Palm Beach,FL,33415,United States,561-296-6363,26.6391025,-80.1145039,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
wellington,7334,13865 Wellington Trace -C,,Wellington,FL,33414,United States,561-839-1925,26.6624336,-80.266702,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
west-palm-beach-okeechobee-blvd,7396,4354 Okeechobee Blvd,,West Palm Beach,FL,33409,United States,561-275-2222,26.7064081,-80.10915419999999,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
port-charlotte,7393,3280 Tamiami Trail #33,,Port Charlotte,FL,33952,United States,941-623-9099,26.9839325,-82.0980032,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
north-port,7362,14979 Tamiami Trail,,North Port,FL,34287,United States,941-564-1627,27.0384777,-82.2204052,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
venice,7361,1228 Jacaranda Blvd,,Venice,FL,34292,United States,941-244-1150,27.0803955,-82.3887943,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
sarasota-tuttle-ave,7384,3840 S Tuttle Ave,,Sarasota,FL,34239,United States,941-225-7100,27.2994865,-82.5161213,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
sarasota-lockwood-ridge-rd,7382,6198 Lockwood Ridge Rd,,Sarasota,FL,34243,United States,941-363-4500,27.3869162,-82.5034443,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
w.-bradenton-cortez-rd,7385,5574 Cortez Rd W,,Bradenton,FL,34210,United States,941-757-5050,27.4638008,-82.6172009,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
st.-petersburg,7378,6157 9th Ave N,,St Petersburg,FL,33710,United States,727-209-6100,27.7821493,-82.7191582,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
palm-bay,7372,4700 Babcock St NE,,Palm Bay,FL,32905,United States,321-821-9070,28.0331387,-80.6233769,Mon:6:00am - 10:00pm;Tues:6:00am - 10:00pm;Wed:6:00am - 10:00pm;Thurs:6:00am - 10:00pm;Fri:6:00am - 10:00pm;Sat:8:00am - 6:00pm;Sun:8:00am - 6:00pm;,,0
pinellas-park-,7759,6421 66th St N,,Pinellas Park,FL,33781,United States,727-541-7296,27.8301642,-82.7277666,Mon:Opens at 5:00am;Tues:Open 24 hours;Wed:Open 24 hours;Thurs:Open 24 hours;Fri:Closes at 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
tampa-gandy-blvd,7381,4465 W Gandy Blvd,,Tampa,FL,33611,United States,813-675-8888,27.895798,-82.5203009,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
e-brandon,6770,1423 E Brandon Blvd,,Brandon,FL,33511,United States,813-315-9821,27.936091,-82.26404339999999,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
brandon-town-center-mall,7398,322 Brandon Town Center Dr,,Brandon,FL,33511,United States,813-712-7800,27.9369111,-82.3268732,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
largo,7379,2480 E Bay Dr #26,,Largo,FL,33771,United States,727-210-4400,27.9180956,-82.7603711,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
clearwater,7383,1685 Gulf-to-Bay Blvd,,Clearwater,FL,33755,United States,727-331-8585,27.959481,-82.7673609,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
tampa-hillsborough-ave,7389,3916A W Hillsborough Ave,,Tampa,FL,33614,United States,813-849-4700,27.9944613,-82.51029230000002,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
tampa-fowler-ave,7390,1104 E Fowler Ave #B,,Tampa,FL,33612,United States,813-341-1500,28.0554722,-82.4475823,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
tampa-racetrack-rd,7358,13891 W Hillsborough Ave,,Tampa,FL,33635,United States,813-792-4305,28.033084,-82.6464238,Mon:5:00am - 12:00am;Tues:5:00am - 12:00am;Wed:5:00am - 12:00am;Thurs:5:00am - 12:00am;Fri:5:00am - 10:00pm;Sat:8:00am - 8:00pm;Sun:8:00am - 8:00pm;,,0
