store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Quik Stop Market,00168,1195 South Rock Blvd.,,Reno,NV,89502,United States,7758572225,39.4990742,-119.75278159999999,fridayOpen:07:00;thursdayClose:07:00;recordId:67500168;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00378,750 S Meadows Pkwy,,Reno,NV,89521,United States,7758518050,39.4373756,-119.7567463,fridayOpen:07:00;thursdayClose:07:00;recordId:70600378;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00390,1855 W Wendover Blvd,,Wendover,NV,89883,United States,7756643306,40.7396328,-114.0780147,fridayOpen:06:00;thursdayClose:00:00;recordId:70600390;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Quik Stop Market,00164,3006 N Roop St,,Carson City,NV,89706,United States,7758838861,39.1868629,-119.7608184,fridayOpen:07:00;thursdayClose:07:00;recordId:67500164;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00356,599 E William St,,Carson City,NV,89701,United States,7758859922,39.1690097,-119.76272230000001,fridayOpen:05:00;thursdayClose:01:00;recordId:70600356;wednesdayOpen:05:00;thursdayOpen:05:00;tuesdayOpen:05:00;wednesdayClose:01:00;saturdayOpen:05:00;mondayOpen:05:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:05:00;,,
Quik Stop Market,00169,2990 Mill St,,Reno,NV,89502,United States,7753235506,39.5173149,-119.7779006,fridayOpen:07:00;thursdayClose:07:00;recordId:67500169;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Quik Stop Market,00160,140 W 1St Ave,,Sun Valley,NV,89433,United States,7756744690,39.5778427,-119.78108209999999,fridayOpen:07:00;thursdayClose:07:00;recordId:67500160;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00389,1341 Us Highway 395 N,,Gardnerville,NV,89410,United States,7757820155,38.9375457,-119.7386016,fridayOpen:07:00;thursdayClose:00:00;recordId:70600389;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:00:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:07:00;,,
Quik Stop Market,00165,1005 N Hills Blvd,,Reno,NV,89506,United States,7759720560,39.6046257,-119.83620450000001,fridayOpen:07:00;thursdayClose:07:00;recordId:67500165;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00344,175 Lemmon Dr,,Reno,NV,89506,United States,7759713310,39.613743,-119.85220290000001,fridayOpen:07:00;thursdayClose:07:00;recordId:70600344;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00341,601 S Highway 160,,Pahrump,NV,89048,United States,7757272400,36.2118853,-115.9861901,fridayOpen:07:00;thursdayClose:07:00;recordId:70600341;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00332,7130 N Durango Dr,,Las Vegas,NV,89149,United States,7026473566,36.2907187,-115.2856461,fridayOpen:07:00;thursdayClose:07:00;recordId:70600332;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00342,350 N Sandhill Blvd,,Mesquite,NV,89027,United States,7023468652,36.8083678,-114.0626908,fridayOpen:07:00;thursdayClose:07:00;recordId:70600342;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00042,633 S Main St,,Cedar City,UT,84720,United States,4355861203,37.6662364,-113.0620525,fridayOpen:07:00;thursdayClose:01:00;recordId:70600042;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:01:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:07:00;,,
Smith's,00338,6855 Aliante Pkwy,,North Las Vegas,NV,89084,United States,7026423350,36.2850238,-115.1790264,fridayOpen:06:00;thursdayClose:00:00;recordId:70600338;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00189,20 N Bluff St,,Saint George,UT,84770,United States,4356738880,37.1088259,-113.5914717,fridayOpen:07:00;thursdayClose:07:00;recordId:70600189;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Quik Stop Market,00161,4185 State Highway 49,,Diamond Springs,CA,95619,United States,5303440116,38.6962401,-120.8125848,fridayOpen:07:00;thursdayClose:07:00;recordId:67500161;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00361,4700 W Ann Rd,,North Las Vegas,NV,89031,United States,7023954199,36.2629501,-115.2058224,fridayOpen:06:00;thursdayClose:01:00;recordId:70600361;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:01:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:06:00;,,
Smith's,00334,2255 E Centennial Pkwy,,North Las Vegas,NV,89081,United States,7026337222,36.2751999,-115.11928879999999,fridayOpen:05:00;thursdayClose:00:00;recordId:70600334;wednesdayOpen:05:00;thursdayOpen:05:00;tuesdayOpen:05:00;wednesdayClose:00:00;saturdayOpen:05:00;mondayOpen:05:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:05:00;,,
Smith's,00345,5564 Camino Al Norte,,North Las Vegas,NV,89031,United States,7023990730,36.2611326,-115.1537663,fridayOpen:07:00;thursdayClose:07:00;recordId:70600345;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00301,3013 W Craig Rd,,North Las Vegas,NV,89032,United States,7026484822,36.2379846,-115.1813713,fridayOpen:06:00;thursdayClose:00:00;recordId:70600301;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00370,3160 N Rainbow Blvd,,Las Vegas,NV,89108,United States,7026586880,36.2171704,-115.240754,fridayOpen:06:00;thursdayClose:01:00;recordId:70600370;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:01:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:06:00;,,
Smith's,00385,2211 N Rampart Blvd,,Las Vegas,NV,89128,United States,7022565200,36.2016645,-115.2838091,fridayOpen:07:00;thursdayClose:07:00;recordId:70600385;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00372,1421 N Jones Blvd,,Las Vegas,NV,89108,United States,7026311932,36.1865786,-115.2250464,fridayOpen:07:00;thursdayClose:01:00;recordId:70600372;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:01:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:07:00;,,
Smith's,00347,9851 W Charleston Blvd,,Las Vegas,NV,89117,United States,7029461200,36.1577063,-115.312232,fridayOpen:07:00;thursdayClose:07:00;recordId:70600347;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00306,2255 Las Vegas Blvd. N,,North Las Vegas,NV,89030,United States,7026421000,36.20247,-115.1221815,fridayOpen:06:00;thursdayClose:12:00;recordId:70600306;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:12:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:12:00;fridayClose:12:00;mondayClose:12:00;saturdayClose:12:00;sundayClose:12:00;sundayOpen:06:00;,,
Smith's,00371,8555 W Sahara Ave,,Las Vegas,NV,89117,United States,7023417474,36.1426549,-115.2775834,fridayOpen:06:00;thursdayClose:00:00;recordId:70600371;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00377,850 S Rancho Dr,,Las Vegas,NV,89106,United States,7028708494,36.1613364,-115.1745174,fridayOpen:06:00;thursdayClose:00:00;recordId:70600377;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Quik Stop Market,00107,148 Hughes Rd,,Grass Valley,CA,95945,United States,5302727004,39.228878,-121.053688,fridayOpen:06:00;thursdayClose:02:00;recordId:67500107;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:02:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:02:00;fridayClose:02:00;mondayClose:02:00;saturdayClose:02:00;sundayClose:02:00;sundayOpen:06:00;,,
Smith's,00305,3602 E Bonanza Rd,,Las Vegas,NV,89110,United States,7024384787,36.1744412,-115.09582209999999,fridayOpen:06:00;thursdayClose:00:00;recordId:70600305;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00396,9350 W Flamingo Rd,,Las Vegas,NV,89147,United States,7022402260,36.1161817,-115.2952898,fridayOpen:07:00;thursdayClose:07:00;recordId:70600396;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00399,4840 W Desert Inn Rd,,Las Vegas,NV,89102,United States,7022481365,36.1314449,-115.2064237,fridayOpen:06:00;thursdayClose:00:00;recordId:70600399;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00363,4015 S Buffalo Dr,,Las Vegas,NV,89147,United States,7028763366,36.1160088,-115.2625587,fridayOpen:06:00;thursdayClose:01:00;recordId:70600363;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:01:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:06:00;,,
Smith's,00349,10100 W Tropicana Ave,,Las Vegas,NV,89147,United States,7022207763,36.101571,-115.313164,fridayOpen:07:00;thursdayClose:07:00;recordId:70600349;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00355,450 N Nellis Blvd,,Las Vegas,NV,89110,United States,7024524718,36.1676242,-115.060332,fridayOpen:06:30;thursdayClose:00:00;recordId:70600355;wednesdayOpen:06:30;thursdayOpen:06:30;tuesdayOpen:06:30;wednesdayClose:00:00;saturdayOpen:06:30;mondayOpen:06:30;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:30;,,
Smith's,00358,2540 S Maryland Pkwy,,Las Vegas,NV,89109,United States,7027358928,36.1433781,-115.1349038,fridayOpen:07:00;thursdayClose:00:00;recordId:70600358;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:00:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:07:00;,,
Smith's,00304,4001 S Decatur Blvd,,Las Vegas,NV,89103,United States,7022484400,36.1182657,-115.2096255,fridayOpen:06:00;thursdayClose:02:00;recordId:70600304;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:02:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:02:00;fridayClose:02:00;mondayClose:02:00;saturdayClose:02:00;sundayClose:02:00;sundayOpen:06:00;,,
Smith's,00351,6130 W Tropicana Ave,,Las Vegas,NV,89103,United States,7028710904,36.1015027,-115.2263864,fridayOpen:07:00;thursdayClose:07:00;recordId:70600351;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00318,4965 E Sahara Ave,,Las Vegas,NV,89104,United States,7024319973,36.1429234,-115.0670568,fridayOpen:06:00;thursdayClose:12:00;recordId:70600318;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:12:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:12:00;fridayClose:12:00;mondayClose:12:00;saturdayClose:12:00;sundayClose:12:00;sundayOpen:06:00;,,
Smith's,00354,3850 E Flamingo Rd,,Las Vegas,NV,89121,United States,7024512246,36.1164013,-115.0898536,fridayOpen:07:00;thursdayClose:07:00;recordId:70600354;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00311,8050 S Rainbow Blvd,,Las Vegas,NV,89139,United States,7022947201,36.0424108,-115.2417723,fridayOpen:07:00;thursdayClose:07:00;recordId:70600311;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00350,4600 E Sunset Rd,,Henderson,NV,89014,United States,7024510466,36.0725467,-115.0735019,fridayOpen:07:00;thursdayClose:07:00;recordId:70600350;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00319,8180 Las Vegas Blvd S,,Las Vegas,NV,89123,United States,7024921943,36.0401912,-115.1706842,fridayOpen:06:00;thursdayClose:12:00;recordId:70600319;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:12:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:12:00;fridayClose:12:00;mondayClose:12:00;saturdayClose:12:00;sundayClose:12:00;sundayOpen:06:00;,,
Fred Meyer Jewelers,00808,1300 W Sunset Rd,,Henderson,NV,89014,United States,7024505438,36.067118,-115.042827,fridayOpen:10:00;thursdayClose:21:00;recordId:70200808;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:18:00;sundayOpen:11:00;,,
Smith's,00376,2385 E Windmill Ln,,Las Vegas,NV,89123,United States,7028370813,36.0405268,-115.1191272,fridayOpen:07:00;thursdayClose:07:00;recordId:70600376;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Kroger,00257,115 Russell Pkwy,,Warner Robins,GA,31088,United States,4789229047,32.5922284,-83.6255568,fridayOpen:06:00;thursdayClose:01:00;recordId:01100257;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:01:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:01:00;fridayClose:01:00;mondayClose:01:00;saturdayClose:01:00;sundayClose:01:00;sundayOpen:06:00;,,
The Little Clinic,00316,774 GA Hwy 96,,Bonaire,GA,31005,United States,4789885711,32.548481,-83.597641,fridayOpen:08:00;thursdayClose:19:30;recordId:85600316;wednesdayOpen:08:00;thursdayOpen:08:00;tuesdayOpen:08:00;wednesdayClose:19:30;saturdayOpen:08:00;mondayOpen:08:00;tuesdayClose:19:30;fridayClose:19:30;mondayClose:19:30;saturdayClose:17:00;sundayClose:17:00;sundayOpen:10:00;,,
Littman Jewelers,00955,9705 Destiny Usa Dr,,Syracuse,NY,13204,United States,3152340088,43.069262,-76.172678,fridayOpen:10:00;thursdayClose:21:30;recordId:70200955;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:30;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:30;fridayClose:21:30;mondayClose:21:30;saturdayClose:21:30;sundayClose:18:00;sundayOpen:11:00;,,
Littman Jewelers,00563,4155 State Route 31,,Clay,NY,13041,United States,3157151119,43.188575,-76.224719,fridayOpen:10:00;thursdayClose:21:00;recordId:70200563;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:18:00;sundayOpen:11:00;,,
Littman Jewelers,00921,3300 Chambers Rd,,Horseheads,NY,14845,United States,6077394006,42.159786,-76.875413,fridayOpen:10:00;thursdayClose:21:00;recordId:70200921;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:30;mondayClose:21:00;saturdayClose:21:30;sundayClose:18:00;sundayOpen:11:00;,,
Turkey Hill,00150,330 S. Main St,,Forest City,PA,18421,United States,5707855582,41.6368713,-75.4819641,fridayOpen:07:00;thursdayClose:07:00;recordId:67000150;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Littman Jewelers,00844,1 Crossgates Mall B-230,,Albany,NY,12203,United States,5184563699,42.689569,-73.850941,fridayOpen:10:00;thursdayClose:21:30;recordId:70200844;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:30;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:30;fridayClose:21:30;mondayClose:21:30;saturdayClose:21:30;sundayClose:18:00;sundayOpen:11:00;,,
Kroger,00606,110 Commons Dr,,Maumelle,AR,72113,United States,5012107670,34.8478559,-92.4084377,fridayOpen:06:00;thursdayClose:00:00;recordId:02500606;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Kroger Marketplace,00622,14000 Cantrell Rd.,,Little Rock,AR,72223,United States,5012254588,34.8043165,-92.430042,fridayOpen:06:00;thursdayClose:00:00;recordId:02500622;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Kwik Shop,00763,510 N Douglas Ave,,Ellsworth,KS,67439,United States,7854724971,38.7322012,-98.2281891,fridayOpen:07:00;thursdayClose:07:00;recordId:67200763;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Dillons,00007,212 S Broadway Ave,,Sterling,KS,67579,United States,6202782311,38.2080439,-98.2064226,fridayOpen:08:00;thursdayClose:20:00;recordId:61500007;wednesdayOpen:08:00;thursdayOpen:08:00;tuesdayOpen:08:00;wednesdayClose:20:00;saturdayOpen:08:00;mondayOpen:08:00;tuesdayClose:20:00;fridayClose:20:00;mondayClose:20:00;saturdayClose:20:00;sundayClose:18:00;sundayOpen:10:00;,,
Kwik Shop,00747,2334 North Main,,Great Bend,KS,67530,United States,6207936213,38.3757001,-98.7651425,fridayOpen:07:00;thursdayClose:07:00;recordId:67200747;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Smith's,00075,632 S 100 W,,Payson,UT,84651,United States,8014659213,40.0343051,-111.7349825,fridayOpen:06:00;thursdayClose:00:00;recordId:70600075;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Smith's,00048,1075 E Main St,,Price,UT,84501,United States,4356376200,39.6003929,-110.7935349,fridayOpen:06:00;thursdayClose:00:00;recordId:70600048;wednesdayOpen:06:00;thursdayOpen:06:00;tuesdayOpen:06:00;wednesdayClose:00:00;saturdayOpen:06:00;mondayOpen:06:00;tuesdayClose:00:00;fridayClose:00:00;mondayClose:00:00;saturdayClose:00:00;sundayClose:00:00;sundayOpen:06:00;,,
Fred Meyer Jewelers,00803,1200 Towne Centre Blvd,,Provo,UT,84601,United States,8018523110,40.217517,-111.662819,fridayOpen:10:00;thursdayClose:21:00;recordId:70200803;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:18:00;sundayOpen:12:00;,,
Smith's,00136,350 N Freedom Blvd,,Provo,UT,84601,United States,8013779050,40.2386833,-111.6613853,fridayOpen:07:00;thursdayClose:07:00;recordId:70600136;wednesdayOpen:07:00;thursdayOpen:07:00;tuesdayOpen:07:00;wednesdayClose:07:00;saturdayOpen:07:00;mondayOpen:07:00;tuesdayClose:07:00;fridayClose:07:00;mondayClose:07:00;saturdayClose:07:00;sundayClose:07:00;sundayOpen:07:00;,,
Fred Meyer Jewelers,00412,575 E University Pkwy Ste E90,,Orem,UT,84097,United States,8012269073,40.275156,-111.680196,fridayOpen:10:00;thursdayClose:21:00;recordId:70200412;wednesdayOpen:10:00;thursdayOpen:10:00;tuesdayOpen:10:00;wednesdayClose:21:00;saturdayOpen:10:00;mondayOpen:10:00;tuesdayClose:21:00;fridayClose:21:00;mondayClose:21:00;saturdayClose:21:00;sundayClose:00:00;sundayOpen:00:00;,,
